RoadName,RouteType,RoadKey
EXIT #31,UNKNOWN,3614388670692684
TWIN FORKS LA,County,6118359338257281
PINEY BRANCH NW,UNKNOWN,410230251202521
ENT TO ROCKVILLE CORPORATE CTR,UNKNOWN,3390058252694366
SLADE SCHOOL RD,UNKNOWN,6012771826936118
RAMP 8 FR US 29 SB TO E RANDOLPH RD WB,Ramp,2907970271276274
BALANTRE LA,County,5269464797974833
SWEET SHRUB CIR,UNKNOWN,5585565180607269
I270 N OFF RAMP,UNKNOWN,2928867213430544
PROSPECT ST,Municipality,2114493895974970
CHAPMAN AVE,UNKNOWN,3631187422012849
LORDS KOREAN BAPTIST CHURCH,UNKNOWN,6989802024425085
HIGHLAND AVE,UNKNOWN,2650199373767448
ENT TO WHEATON PLAZA,UNKNOWN,5138991056644675
GREGORY ST,County,843054288781045
SPUR TO MD 355,UNKNOWN,2982217667794350
BUTTERNUT DR,County,6616924678397538
BURTONSVILLE DR,County,8453006850329872
STRUC #15015 ROCK CREEK,UNKNOWN,1012303889149156
JUPITER ST,County,3527946982143411
ENT TO MUDDY BRANCH SQUARE,UNKNOWN,5829462312172343
BABINGTON LA,County,6564737846166314
ROAD END,UNKNOWN,8070251928497922
STRUC #15093 GREAT SENECA CREEK,UNKNOWN,8177629175178217
SPUR TO PARTNERSHIP RD,UNKNOWN,8682759686007340
RAMP 6 FR MD 198 EB TO US 29 SB,Ramp,2078888424180008
SPUR FR RICHTER FARM RD,UNKNOWN,2129301878609266
NW EASTERN AVE (DC MAINT),UNKNOWN,8749630058072983
VICEROY ALY,UNKNOWN,1850362269641864
MICHELSON RD,UNKNOWN,499288193545573
PETTIT WAY,County,1627565642645064
THOMAS DR,County,9711807366658745
EXIT FR BUSINESS,UNKNOWN,6632387689863239
EXIT #28,UNKNOWN,7779158556482946
SWEET MEADOW LA,County,5839690015467059
ENT TO BRIGGS CHANEY OUTLETS,UNKNOWN,9683814854173915
OLYMPIC ST,County,362345117098541
WILSON DR,Government,8675718815811624
SANDY SPRING VFD,UNKNOWN,334011809287385
RAMP 4 FR US 29 NB TO IS 495 EB,Ramp,2085802182660860
RAMP 5 FR RAMP 8 (FR IS270) TO MD 118 EB,Ramp,9104665570742597
ST. CLAIR RD,UNKNOWN,6578987149114659
WHITE TULIP CT,County,7695714113616291
RED EAGLE LA,Other Public Roadway,657595614053435
ENT SHADY GROVE METRO STATION,UNKNOWN,9503387382700325
END BRIDGE,UNKNOWN,7178605597945451
HOLIDAY DR,County,6555571557250351
ROAD END - GATE/BARRICADE,UNKNOWN,2850596914312026
ENT. TO WASHINGTONIAN CENTER,UNKNOWN,9234738709023642
RAMP 7 FR MD 124 WB TO IS 270 SB,Ramp,2138730632259000
LLEWELLYN MANOR DR,County,5162881736227928
RIGGS HILL WAY,County,5364059615401493
BOARDWALK PL,UNKNOWN,5440191764827928
KRUHM RD,County,4549996736128164
CAPE JASMINE WAY,County,962347550619952
SPUR TO MD 193,UNKNOWN,3307939398001786
PRIVATE DR,UNKNOWN,4055930932025476
MONOCACY ELEMENTARY SCHOOL,UNKNOWN,8937106451479574
BELFORD PL,UNKNOWN,3903088129194445
POTOMAC TENNIS LA,County,5031410304567702
EXIT #16,UNKNOWN,4217297621844081
MATENY RD (BACK),Other Public Roadway,5557780012637321
WOODS CENTER RD,County,7773571252085796
ENT TO FEDERAL PLAZA SC,UNKNOWN,9946390715801034
MARLOW FARM DR,County,7542683285248387
SPUR TO CHRISTOPHER AVE,UNKNOWN,3290941960668757
JAY DR,Municipality,1762504177962977
SPUR TO MUDDY BRANCH RD,UNKNOWN,9174303090100635
RAMP 2 FR MD 200 WB TO MD 182,Ramp,8379568673703512
SPUR TO LAKE FOREST SHOP CTR,UNKNOWN,3617062144130705
NO NAME,Government,8019475848237722
EWOOD LA,County,4080566371275100
RAMP 2 FR MD 124 WB TO IS 270 NB,Ramp,5952545381933930
PERKINS PL,County,2828512209552673
PIANO LA,UNKNOWN,5574870384076521
AIKEN DR,County,8750491038556123
POTOMAC VIEW DR,County,1624779955374545
FOUNDERS MILL CT,County,6629524255676622
BURTFIELD DR,County,421551647765746
HEIL RD,Other Public Roadway,7099304411380517
KODIAK DR,Other Public Roadway,1679963557952088
ENT TO GEORGETOWN SQUARE,UNKNOWN,1804533208181757
ENT TO HILLANDALE SHOPPING CENTER,UNKNOWN,2637521189356064
EQUESTRIAN LA,County,1343625315363213
HARKNESS LA,County,2099312237004607
GREEN VILLAGE DR,UNKNOWN,6987371131072292
SPUR WHEEL LA,County,4949251793341149
VILLAGE GATE DR,County,2443560074452196
LANSDALE CT,UNKNOWN,7911292957070200
GATEWAY TER,UNKNOWN,9545335372808558
PRINCE GEORGES CO/L,UNKNOWN,4815949748428651
RAMP 3 FR MD 124 EB TO IS 270 NB,Ramp,5261928417581883
RAMP 7 FR SHADY GROVE RD WB TO IS 270 SB,Ramp,1032980077637496
FERNSHIRE RD,County,2607820886052707
MILE MARKER 7.0,UNKNOWN,6615988623415989
SPUR TO ODENDHAL AVE,UNKNOWN,9140597788023829
OLD QUINCE ORCHARD RD,UNKNOWN,8598270131853314
EXIT #6,UNKNOWN,648157595416174
PVT RD (AHEAD),UNKNOWN,7572539786937429
THOMPSON RD,County,6096966758640569
HUBBARD DR,UNKNOWN,534529109497837
WASH DC LINE,UNKNOWN,5690235745425481
700 WABASH AVE,UNKNOWN,6823231013524864
SANDY RIDGE RD,County,4117500034216057
STRUC OV WHETSTONE RUN,UNKNOWN,6409895865726705
LAKE KATRINE TERR,County,2866701293704027
MILE MARKER 20.0,UNKNOWN,8029769520429268
NOWELL DR,County,6378739015194862
LAYHILL VALLEY CT,County,3860870287885632
WOODALE DR,County,5104163755998712
R/R CSX & METRO - STRUC OVERHEAD,UNKNOWN,7965874765245655
HIDDEN VALLEY LA,County,9842021873993631
CATTAIL LA,County,5195699075097924
RAMP 4 FR IS 270Y NB TO DEMOCRACY BLVD,Ramp,5872508980745927
LINDEN LA (BACK),County,4087629440565388
GOLF VIEW DRIVE,County,1272951410051166
ENT TO NATIONAL NAVAL MEDICAL CTR,UNKNOWN,5420900333918661
BONIFIANT PARK DR,County,3896426488321843
SPUR TO CO 3234,UNKNOWN,783265868696254
STRUC OV CSX R/R,UNKNOWN,3824339721451002
BURGESS LA,County,8575113407122589
RAMP 2 FR SHADY GROVE RD WB TO IS 270 NB,Ramp,3724014123989288
R/R #CSX 140 487 W,UNKNOWN,6216380147870292
FLOWER AVE (BACK),Maryland (State),3101404632774976
SOAPSTONE LA,County,455308240279758
SPUR FR MD 355,UNKNOWN,7940581403640935
BRAEBURN PL,County,540348899312748
SPUR FR RANDOLPH RD,UNKNOWN,9882902520736947
BIRMINGHAM DR,County,1859616591160643
RAMP 5 FR MD 97 SB TO IS 495 EB,Ramp,4107169818809598
FULMER AVE,UNKNOWN,4193834603358120
MONTROSE DR,Municipality,4050116665620014
NEES LA,County,1261810666344485
SPUR TO MD 124,UNKNOWN,379363160851268
ENT TO WHITE OAK CENTER,UNKNOWN,7250211294823110
ALLEY #3,Municipality,6720156271331428
ST CLAIR RD,UNKNOWN,9667908374527813
KENNEBEC AVE,Municipality,1468894452380484
WINTERSET DR,UNKNOWN,7211754446647548
HAWLINGS RD,County,7177264658569608
EAST WEST HWY (PG CO),Maryland (State),2243870248498545
BURLINGAME WAY,Other Public Roadway,6770189431790848
MILLSTREAM DR,UNKNOWN,6886575610844881
TAGORE CT,County,9306574648236496
SPUR TO US 29A,UNKNOWN,1166520452389978
MT PLEASANT AVE,County,6583255762846464
DANET PL,County,9655525181985431
SPECTRUM BLVD,UNKNOWN,3862120439706068
WEST AVE,County,1387242147613742
WARINGWOOD WAY,County,6872396381815443
SALEM U.M.C. OF CEDAR GROVE,UNKNOWN,3137897654206619
RAMP 2 FR MONTROSE PKWY TO MD 355 NB,Ramp,1018136179901448
SOUTHWOOD DR,UNKNOWN,3689950825644857
PALMER HOUSE WAY,UNKNOWN,4885773424910777
SULLNICK WAY,UNKNOWN,3680077326206009
SELWAY LA,County,2836793691020643
STRAND DR,UNKNOWN,4751933964424071
BURLEY DR,County,8403426846351184
CRYSTAL ROCK DR (AHEAD),Other Public Roadway,2717566732919724
PARK RD,UNKNOWN,6632791269755319
ENT TO MONT CO DEPT OF TRANS,UNKNOWN,270212957639117
VIRGINIA DR,Municipality,4181134847069436
RAMP 8 FR MD 650 SB TO US 29 WB,Ramp,4804958645108701
BEGIN C/D LANE (NB/L),UNKNOWN,7330395067995634
NOVA CT,County,2444653484944002
NEW HAMPSHIRE AVE (PG CO) (BACK),Maryland (State),1827911784666210
MATENEY RD,County,8073288838225472
SPUR TO CHURCH ST,UNKNOWN,8733822459496686
SPUR FR MD 124 TO MD 124,UNKNOWN,6291599325783004
ROCKY MOUNT WAY,UNKNOWN,7398357740839239
DUNWOOD TERR,UNKNOWN,2586012202930312
LONGACRES PRESERVE CT,UNKNOWN,2661658390687102
SPUR TO RUSSELL AVE,UNKNOWN,5665485411000854
EXIT #1B,UNKNOWN,4480128018570141
RAMP 8 FR US 29 SB TO MD 200 WB,Ramp,5994597495422626
IN CORP LMTS TAKOMA PARK,UNKNOWN,7602525042605411
HIGHLAND AVE,Municipality,3723527947223746
ENT TO POTOMAC VALLEY SHOPPING CTR,UNKNOWN,8637866602012902
JAMES ST,Municipality,332652774317196
JOSIAHHENSON PARKWAY,UNKNOWN,2260559405386581
SPUR FR MD 97,UNKNOWN,1216158638995194
SPUR TO ELROD RD,UNKNOWN,8967653896804982
ENT TO OLNEY MANOR RECREATIONAL PARK,UNKNOWN,2200042946990042
ENT TO US POST OFFICE,UNKNOWN,4350107947025209
STRUC #M0122 HAWLING RIVER,UNKNOWN,4913606547756701
COUNTRY SQUIRE DR,UNKNOWN,4333503898339442
WHITE OAK SHOPPIING CENTER,UNKNOWN,4408931933905133
HIDDEN FOREST DR,Municipality,6489476644164134
TOWN CENTER DR,UNKNOWN,8426395166762140
ENT TO VALLEY MILL PARK,UNKNOWN,7570273368636488
CUL DE SAC,UNKNOWN,7034658314941973
VALIANT WAY,UNKNOWN,3418594435839375
MISTFLOWER DR,County,4539820166885559
CROGHAN RD,County,1299498994406497
JONES LA,UNKNOWN,6450339416487539
ENT TO FEDERAL PLAZA S.C.,UNKNOWN,3572897927820908
MASTENBROOK PL,County,6180544110486276
CO/L WASH DC LINE,UNKNOWN,6491676120869722
HEATHER HOLLOW CIR,UNKNOWN,7850159916970881
TRAVILAH TERR,County,4051314005656869
HALPINE WALK CT,Other Public Roadway,6371488688823496
THIRD AVE,County,9971625713489662
TAFT ST,UNKNOWN,3002470945973419
WOTTON PARKWAY,UNKNOWN,5355180301026569
LORRAINE CT,Municipality,612623624536200
COLTFIELD CT,County,6289213970877652
WINNEPEG RD,County,8620199931207596
GENTRY RIDGE CT,UNKNOWN,193269954801288
WOODVIEW DR,County,7463599914462669
SEDGEWICK LA,County,1997800766072060
SPUR TO SHADY GROVE RD,UNKNOWN,1682508398135580
EXIT ONLY FR BUSINESS,UNKNOWN,108437377692681
GRANGE HALL DR,Municipality,6542222080050730
ANGUS PL,County,2138209843557629
HIGH POINT DR,County,7863606689227053
BROOKES LA,County,7835912596487825
SHEARWATER PL,County,7032883615211023
SPUR FR W GUDE DR,UNKNOWN,3593879138985251
ENT TO BRIGGS CHANEY SHOPPING CENTER,UNKNOWN,3175878038732540
WARRENTON DR,County,6682930617304263
CLIPPER LA,Other Public Roadway,4026340406712825
SPENCERVILLE ADVENTIST ACADEMY,UNKNOWN,8060715139888623
REDLAND RD (AHEAD),County,1269999264176679
SPUR TO HENDERSON CORNER RD,UNKNOWN,786763093588553
DUNLOP ST,County,7425883313996322
PROSPECT HILL PL,Municipality,6767504717763446
PROVOST WAY,County,7543836606097853
BRADSHAW CT,County,3151241663907142
TRUNDLE RD,County,6107996478343911
SPUR FR HASTINGS DR,UNKNOWN,377203099969824
SOLITAIRE CT,Municipality,7620831394134256
NO NAME,UNKNOWN,8569478557034397
ETERNITY RD,County,4478886178245109
SENECA RD (AHEAD),Maryland (State),1495395565294404
SPUR FR OLD COLUMBIA PIKE,UNKNOWN,5615667715591693
BRIARBUSH LA,County,291115091406036
NORWOOD ROAD,UNKNOWN,6801784143629587
HUNTER MOUNTAIN LA (PROP),UNKNOWN,6941394088536951
FEDERAL CT,County,6153050611611295
FARMINGTON DR,County,6047805602730468
LYNDENWOOD AVE,County,8551021474246342
STAR POINTE LA,Other Public Roadway,8175026604337107
ANNAMARIE CT,County,2652531646040362
ATHERTON CT,County,9357774399788801
HELLINGLY PL,UNKNOWN,2949911455256449
HERMITAGE AVENUE,UNKNOWN,4644006292854395
BUCKSFIELD RD,Municipality,3337973116481599
RAMP 2 FR DUSTIN RD TO US 29 NB,Ramp,2431099772532740
MILLCREST DR,County,3279100151161830
SHERVIEW LA,Other Public Roadway,7681207649538359
BEECHNUT WAY,County,6318081029181204
NORTH FARM LA,Municipality,8136306967380623
MACDUFF AVE,UNKNOWN,7112168044891487
ENT TO NATIONAL INSTITUTE OF STANDARDS,UNKNOWN,8667696804371537
FERNSHIRE RD,Municipality,2818062801621777
OMEGA DR (BACK),County,7641613447302350
SPUR TO OMEGA DR,UNKNOWN,8197626649870097
GRIST MILL DR,County,8258578634298554
DEANNA DR,County,9940911448008600
MUIRFIELD DR,County,9652308180950852
SPUR TO RAMP 6 FR MD 198 EB TO US 29 SB,UNKNOWN,8082443602179205
MAGRUDER HIGH SCHOOL,UNKNOWN,9993131873292970
SPUR TO MD 117,UNKNOWN,6804382113972630
BRIGHTWELL CROSSING LN,UNKNOWN,7073021963794755
ENT TO MILESTONE SHOPPING CENTER,UNKNOWN,4904378262608712
SERVICE RD,Other Public Roadway,3013705599120240
CAPELLA DR,County,4524564459823141
EXIT #4,UNKNOWN,303805948235024
HILLENDALE FIRE DEPARTMENT,UNKNOWN,9033857992809771
DALAMAR STREET,UNKNOWN,1802748372643110
BUCK RIDGE CT,County,2408210731651456
GARFIELD DR,County,7341904868232467
CORNERSTONE LA,County,2472316749556796
DOWDENS STATION WAY,UNKNOWN,6829451933186484
MONTROSE DR,County,2324247735289500
POST OFFICE RD,County,2333271314324399
RAMP 7 FR RAMP 2 (FR IS495) TO MD 187 SB,Ramp,5575477722663760
ELKRIDGE WAY,UNKNOWN,4373137521145551
GOLDEN SPRING CT,UNKNOWN,867310429114428
ENT TO MID-PIKE PLAZA,UNKNOWN,8640059354111657
SPUR TO WOODMONT AVE,UNKNOWN,4235885507907395
BIRCHWOOD CT,County,7068475970567329
PLUMMER CT,County,6420422473065280
DEEP GLEN DR,County,2161523131695035
BUTLER RD,Municipality,4055448672834465
DRESSLER LA,County,4484600215727286
DAMASCUS MANOR RD,County,2933712095292355
LAPWING WAY,UNKNOWN,3758632053559978
MARIONET ST,County,5315803456260171
CEDARBROOK DR,Other Public Roadway,8062221572274297
PREDELA DR,UNKNOWN,4828292496299330
ENT TO POTOMAC ELEMENTARY SCHOOL,UNKNOWN,2077711951803746
MARKWOOD DR,County,143986021938049
CHERRY HILL RD (AHEAD),Maryland (State),5469542431290041
RAMP 4 FR MD 187 NB TO IS 495 EB,Ramp,3769969225715838
ENT TO BURNT MILLS SHOPPING CENTER,UNKNOWN,9864330675140194
SANDY HOLLOW CT,County,1539416173400808
WHITES FORD WAY,County,5940306170694899
BEECHBANK RD,County,486687627752438
ENT TO LAYHILL SHOPPING CENTER,UNKNOWN,3417931252115409
PINE NEEDLE DR,County,1542131495901164
PARK LAKE DR,County,2651163662333090
GREY CASTLE WAY,County,7702508351802187
CONNECTICUT AVE (BACK),Maryland (State),3459514115291822
LAKE LANDING RD,County,3045181556686909
STRUC #15078,UNKNOWN,2926428143934660
RODNEY RD,County,8670387673102990
E JEFFERSON ST (AHEAD),Municipality,9598771658493195
RAMP 6 FR SHADY GROVE RD EB TO IS 270 SB,Ramp,2067344535339679
HARRIS RD,County,6812892906090086
TOPPING RD,County,4519332148540208
EXIT #30,UNKNOWN,2561460348815381
LEAR LA,County,1071817276182248
COOL BROOK LA,Other Public Roadway,8155567432957338
CEDARWOOD DR,UNKNOWN,7226661921933775
DREXEL HILL PL,County,9780778648379426
BONIFANT RD (AHEAD),County,6052971339880128
HALETHORPE LA,UNKNOWN,2654360015117778
SPUR FR NORBECK RD,UNKNOWN,4815210672136397
EXIT 31,UNKNOWN,1117452237260485
SPUR TO QUINCE ORCHARD BLVD,UNKNOWN,4472543061935786
PARHAM PL,County,3330482535940052
8700 COLESVILLE RD,UNKNOWN,540632592334322
ENT TO SHADY GROVE METRO STATION,UNKNOWN,3318050875194542
SPUR TO/FR THISTLEBRIDGE DR,UNKNOWN,3154650984436643
AMBLER DR,County,1720477923605862
FAWN CT,UNKNOWN,6463293508589396
TRIDELPHIA LAKE RD,County,2566711688326582
TRADE ST,UNKNOWN,1781506382893988
ENT TO MONT CO TRANSFER STATION,UNKNOWN,6926155794125742
STONEHAM RD,County,773526278834796
RAMP 2 FR RP 7 (FR MD200 WB) TO MD 97 NB,Ramp,5986182411751211
STABLER LA,County,7556462845337073
OLD BUCKLODGE LA,County,744716085378545
CANTERBURY LA,County,7104918367735797
BENDER CT,UNKNOWN,1942807926168552
SPUR FR MD 117 TO MD 117,UNKNOWN,1429224303813172
ENT TO MONT CO WASTE TRANSFER STATION,UNKNOWN,2267513239820642
DURYEA DR,County,1865511291271125
SUGAR MAPLE CT,County,1823823356327075
GARRETT RD,Other Public Roadway,5198727736927596
ENT TO ROUTE 124 PLAZA,UNKNOWN,4275104619633605
CITIZENS LA,County,4617533390657941
MONTROSE PKWY (BACK),Other Public Roadway,7262311203548055
RIDGE RD,Municipality,274972548001174
RAMP 1 FR MD 97 NB TO RP 8 (TO MD200 WB),Ramp,9498076919759232
CATAWBA HILL DR,UNKNOWN,9894107928974739
RADWICK LA,County,9620232178252451
HICKORY RD,Municipality,5716566471731858
COLLINGWOOD LA,County,3222558542163897
HOOVER FARM RD,County,6667853236956458
BLUFF POINT LA,County,3671574826364501
CERVANTES AVE,County,5475007399245178
LYCOMING ST,County,3217112775597124
CHURUBUSCO LA,UNKNOWN,1149385523587227
WATERS RD,UNKNOWN,7423201578699543
MILE MARKER 34.0,UNKNOWN,8602524010145219
WOODFORD RD,County,8219974669587949
ELMHIRST PKWY,Government,1354424322726411
44TH ST,Municipality,5208970180260822
HUDSON AVE,Municipality,3850567636973216
BOSWELL CT,UNKNOWN,3719189053990618
MT RADNOR DR,County,1576736438381674
MONTROSE RD (BACK),Other Public Roadway,7508448426192918
LISTRA RD,County,8289326312777340
GOSHEN HUNT LA,County,2998170427620095
GROTTO LA,UNKNOWN,4970902260155709
LEESBURG DR,County,2911461663410288
SNOW MAST CT (ENT TH),UNKNOWN,1607368273876022
BRIGHTON KNOLLS DR,County,6618586082265851
SHEFFIELD ST,County,7926108377904106
FALLING SPRING CT,County,1678990536610448
DARNELL DR,County,4663591824910237
MIDDLETON LA,County,1620305617393588
MOFFET RD,County,84468820423088
DUTROW CT,County,7442866453715339
TEAGARDEN CIR,UNKNOWN,7063652967897092
GROSVENOR LN,UNKNOWN,4227120653035094
STRUC #15088,UNKNOWN,8873744782231237
SPUR TO E JEFFERSON ST,UNKNOWN,3519146689923038
ENT TO OLD COLUMBIA SHOPPING CENTER,UNKNOWN,1845775371129445
EMERALD GREEN WAY,UNKNOWN,7660563602076625
WASHINGTON DC/LINE,UNKNOWN,918068205145937
BISCAYNE LA,County,5505598860516996
TWIN VALLEY CT,County,1056747614208121
AMBER RIDGE DR,UNKNOWN,901375242055097
ASH HOLLOW PL,County,5110029427182666
GREYROCK DR,County,8695646402728571
R/R #CSX 140 486 P,UNKNOWN,7158584229930084
TREVA CT,County,9029145757011178
BENNION RD,County,5427560326155574
WADE CT,Municipality,792177671218029
STRAUSS TERR,UNKNOWN,8620561197337195
BLAIR STONE LA,County,7485719491132539
SPUR FR MUDDY BRANCH RD,UNKNOWN,2903325650717006
TRALEE TERR,County,7377651192298997
MALLETT HILL CT,County,2145955350002136
GLENDALOUGH RD,County,6779966521057673
CALIFORNIA CIR,UNKNOWN,1084667812190511
SPUR TO SAYBROOKE OAKS BLVD,UNKNOWN,492172178711467
RAMP 3 FR MD 109 EB TO RAMP 2 (TO IS270),Ramp,2158310660878288
SPUR FR BEL PRE RD,UNKNOWN,3505448798982363
LLEWELLYN MANOR WAY,Other Public Roadway,5547597572499227
STRUC #M0058 ROCK CREEK,UNKNOWN,8884564134882950
GRANT AVE,County,6424154558233835
MERTON RD,County,479634263694904
KINGS RIDING WAY,UNKNOWN,3364862462184929
ENT TO WILLIAM H. FARQUHAR MIDDLE SCHOOL,UNKNOWN,1281859742154125
LISA DR,County,9467308339068442
NORDIC HILL DR,County,7965920748239403
INGLEMERE DR,County,1317976683776047
OAKLAWN DR,County,3474533572484788
CHERRY LEAF LA,County,2202429880472293
DRUM CASTLE WAY,Other Public Roadway,4076949255809282
BALTIC AVE,County,1779877602936200
RUSSETT TERR,County,2653076716201920
CAMILLUS DR,Other Public Roadway,3440961003289505
BALTIMORE RD (AHEAD),County,2271114158976342
FREDERICK CO/L,UNKNOWN,9778369191897877
ENT TO BETHESDA TOWERS,UNKNOWN,6098708742771319
LAWLAND CT,County,9604487962769059
STONEBRIDGE TERR,County,457935073959702
ENT TO SHADY GROVE MIDDLE SCHOOL,UNKNOWN,6938701552288316
CLARKSBURG RD (BACK),Maryland (State),8273614421690491
RAMP 5 FR MD 355 SB TO IS 495 EB,Ramp,4169172250740141
KOHLER RD,County,6928101393474012
RAMP 2 FR RIDGE RD WB TO IS 270 NB,Ramp,2304202419760339
INSPECTION HOUSE RD,County,5552238506174649
HERMITAGE AVE,UNKNOWN,4745717236814281
SILO INN DR,County,5054157569755503
ROBEY TER,UNKNOWN,8675726008261637
CARVEL RD,County,7997700097930416
ENT TO DEMOCRACY PLAZA,UNKNOWN,5592703831479788
KRAFT DR,County,4752482842183965
SHOTLEY BRIDGE PL,UNKNOWN,6035327553531186
WILLOW CREEK DR,UNKNOWN,3734094205046091
ROCKVILLE FIRE DEPARTMENT,UNKNOWN,3040821858789528
RAMP 7 FR RP 2 (FR MD200 WB) TO US 29 SB,Ramp,7120406220425268
RAMP 7 FR US 29 WB TO MD 650 SB,Ramp,7432372317796872
HOLLY GROVE RD (AHEAD),Other Public Roadway,1535587987716478
CARRIAGE WALK DR,UNKNOWN,9310583068951966
JULEP AVE,County,7785802041415527
WATERSHED CT,County,3800703384156855
MILLS RD,Municipality,5198724906712502
OFF RAMP NB 270 TO MONTGOMERY VILLAGE AVE,UNKNOWN,9474461368668347
CAPITOL CRESCENT TRAIL BRIDGE,UNKNOWN,22488496360895
ENT TO BUSINESSES,UNKNOWN,1843590981191497
CENTRAL AVE,UNKNOWN,2405147874307466
SPUR TO SAM EIG HWY,UNKNOWN,3974339869147512
ENT TO FLAGSHIP SHOPPING CTR,UNKNOWN,4416115105412256
PINKROOT AVE,UNKNOWN,5960441792978405
TRESCOTT AVE,Municipality,7637348500156745
FETLOCK DR,UNKNOWN,3542640910991437
RAMP 9 FR RAMP 4 (FR IS270) TO MD 118 EB,Ramp,1514384687370541
N SUMMIT AVENUE,UNKNOWN,5325283165758774
ALBANY AVE,Municipality,5816570725496166
BENT TWIG LA,Municipality,1228652253750048
CLAGETT CROSSING PL,Municipality,4562643446651361
SPUR TO MD 28,UNKNOWN,33220139097291
SWEET AUTUMN  RD,UNKNOWN,8904205705183439
GREAT FALLS RD (AHEAD),Municipality,130612917375506
TEMPLAR CT,Municipality,2696296856679025
RODMAN RD,County,4863087320493262
RAMP 1 FR RP 4 (FR US 29 NB) TO MD200 WB,Ramp,8738187467220121
ROLLING RD,Municipality,2858756068665300
SONATA WAY,UNKNOWN,5909778528058110
OLNEY LIBRARY,UNKNOWN,5326786460040801
SILVER KING PL,Municipality,9293345005650179
